PV1
0.2165
0.52971
0.63771
0.73803
0.78169
0.79395
0.55031
0.35698
0.13955
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.24583
0.48197
0.62514
0.7108
0.77095
0.77986
0.68146
0.48801
0.30754
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.05341
0.44227
0.66897
0.71352
0.75562
0.75255
0.65192
0.40824
0.21884
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.22403
0.34259
0.60387
0.70783
0.75592
0.70018
0.58558
0.43282
0.04884
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.10519
0.29842
0.66029
0.71562
0.75199
0.59554
0.64225
0.47623
0.29844
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.26686
0.48376
0.62491
0.72337
0.75795
0.76049
0.64826
0.49113
0.29236
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.18229
0.07109
0.1509
0.67586
0.71847
0.74181
0.65048
0.50623
0.3078
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.28491
0.49175
0.61701
0.69968
0.64964
0.7687
0.67507
0.52746
0.32007
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.21405
0.20315
0.14774
0.31069
0.3148
0.23332
0.61944
0.31261
0.17465
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.27873
0.49214
0.62843
0.71571
0.63098
0.72716
0.57314
0.51548
0.29059
0.00028
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.27667
0.49066
0.62385
0.71717
0.77028
0.74378
0.65213
0.41782
0.30308
0.00189
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2755
0.4856
0.63487
0.73009
0.79126
0.74901
0.65483
0.50374
0.31015
0.00569
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.26559
0.46494
0.61337
0.71098
0.76746
0.69288
0.62795
0.49628
0.30939
0.00676
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2254
0.46953
0.57068
0.6191
0.6512
0.56408
0.31186
0.36658
0.12603
0.00287
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.2176
0.39412
0.65354
0.72519
0.77528
0.70748
0.63942
0.50277
0.29794
0.01055
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.29179
0.50846
0.64039
0.71527
0.76127
0.72095
0.66541
0.53254
0.33957
0.01417
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.29956
0.5002
0.62897
0.72082
0.76601
0.73349
0.67399
0.54297
0.34531
0.01757
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.17157
0.24125
0.40418
0.72882
0.76997
0.64467
0.65701
0.51974
0.31903
0.0181
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.1808
0.51309
0.66037
0.75829
0.80839
0.73757
0.67859
0.53011
0.33254
0.02194
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0.02943
0.10438
0.13575
0.14677
0.0478
0.07004
0.06615
0.0554
0.05494
0.00554
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0003
0.10218
0.14105
0.12541
0.59939
0.75259
0.74742
0.70875
0.5675
0.35874
0.02837
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0066
0.32532
0.54467
0.6816
0.76244
0.79625
0.75472
0.70883
0.56229
0.35776
0.08994
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00984
0.32977
0.53853
0.66242
0.75889
0.79367
0.75658
0.70158
0.55999
0.36114
0.09076
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01304
0.33494
0.54304
0.65784
0.7584
0.7877
0.75322
0.70247
0.55701
0.3585
0.09956
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01601
0.33531
0.53753
0.67218
0.75857
0.76356
0.74284
0.69944
0.56361
0.36346
0.108
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01694
0.34136
0.54656
0.67426
0.77822
0.76273
0.73559
0.68884
0.56968
0.35821
0.11261
0
0
0
0
0
0
0
0
0
0
0
0
0
0.02007
0.33655
0.43163
0.74394
0.75845
0.80767
0.77873
0.23036
0.24466
0.15089
0.04807
0
0
0
0
0
0
0
0
0
0
0
0
0
0.06436
0.3385
0.5324
0.68905
0.79395
0.76613
0.74052
0.68495
0.53659
0.32994
0.11866
0
0
0
0
0
0
0
0
0
0
0
0
0
0.04161
0.33945
0.54591
0.69914
0.83554
0.79063
0.76989
0.71312
0.57542
0.29218
0.11342
0
0
0
0
0
0
0
0
0
0
0
0
0
0.03933
0.29129
0.53231
0.65865
0.76787
0.7684
0.76091
0.66486
0.45419
0.26943
0.05401
0
0
0
0
0
0
0
0
0
0
0
0
0
0.002
0.35716
0.54132
0.69403
0.80983
0.78601
0.58752
0.46156
0.15387
0.06881
0.00635
0
0
0
0
0
0
0
0
0
0
0
0
0
0.06932
0.29636
0.53949
0.46829
0.74872
0.68378
0.68936
0.36386
0.09526
0.31475
0.10954
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01012
0.3367
0.56764
0.71987
0.74614
0.72093
0.74428
0.47822
0.57517
0.02116
0.12142
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01045
0.16688
0.174
0.3114
0.80123
0.69962
0.77942
0.71698
0.56567
0.3557
0.10432
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0672
0.17085
0.51976
0.63921
0.79089
0.69286
0.75325
0.67703
0.55802
0.34422
0.10064
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00723
0.23098
0.46608
0.69817
0.5369
0.37645
0.47947
0.66389
0.568
0.35615
0.06465
0
0
0
0
0
0
0
0
0
0
0
0
0
0.06127
0.35418
0.58326
0.1615
0.78449
0.31995
0.70919
0.20481
0.08304
0.36948
0.10304
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01506
0.12289
0.14309
0.17326
0.35363
0.38981
0.78631
0.60355
0.55764
0.35951
0.11645
0
0
0
0
0
0
0
0
0
0
0
0
0
0.10904
0.37107
0.57616
0.70402
0.77597
0.67375
0.74247
0.69747
0.55871
0.3663
0.11088
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0724
0.14398
0.2528
0.23694
0.52749
0.62225
0.76965
0.68642
0.55197
0.35849
0.09009
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07597
0.29713
0.32808
0.59418
0.36265
0.33447
0.23346
0.29617
0.42042
0.16055
0.05781
0
0
0
0
0
0
0
0
0
0
0
0
0
0.10373
0.35306
0.54613
0.64982
0.72406
0.69761
0.74841
0.6913
0.54466
0.34826
0.11323
0
0
0
0
0
0
0
0
0
0
0
0
0
0.08592
0.30774
0.50679
0.64558
0.73577
0.72665
0.74435
0.62758
0.52487
0.30735
0.08177
0
0
0
0
0
0
0
0
0
0
0
0
0
0.04863
0.33264
0.46045
0.62262
0.41464
0.52876
0.50955
0.25339
0.31511
0.2723
0.10589
0
0
0
0
0
0
0
0
0
0
0
0
0
0.11519
0.35108
0.54071
0.67698
0.78074
0.78256
0.79367
0.69694
0.55589
0.35365
0.10464
0
0
0
0
0
0
0
0
0
0
0
0
0
0.07329
0.19499
0.45055
0.47952
0.58097
0.76051
0.77924
0.39221
0.30118
0.17598
0.07996
0
0
0
0
0
0
0
0
0
0
0
0
0
0.05157
0.0471
0.03948
0.03275
0.03865
0.04757
0.03929
0.11805
0.09606
0.01792
0.00439
0
0
0
0
0
0
0
0
0
0
0
0
0
0.00242
0.06942
0.08237
0.0476
0.07383
0.10685
0.08161
0.0499
0.08237
0.04617
0.00901
0
0
0
0
0
0
0
0
0
0
0
0
0
0.09777
0.28159
0.46835
0.64243
0.67685
0.69665
0.7226
0.67518
0.23291
0.111
0.03701
0
0
0
0
0
0
0
0
0
0
0
0
0
0.0598
0.14748
0.26748
0.37228
0.4493
0.6267
0.6195
0.37447
0.40118
0.327
0.08797
0
0
0
0
0
0
0
0
0
0
0
0
0
0.06095
0.15163
0.33565
0.48058
0.24637
0.06762
0.13854
0.10265
0.25391
0.15061
0.05843
0
0
0
0
0
0
0
0
0
0
0
0
0
0.04391
0.06286
0.06417
0.07784
0.13883
0.09214
0.12814
0.15109
0.21146
0.12194
0.03604
0
0
0
0
0
0
0
0
0
0
0
0
0
0.03251
0.17402
0.34402
0.26963
0.05078
0.17486
0.47062
0.28228
0.3578
0.15619
0.04723
0
0
0
0
0
0
0
0
0
0
0
0
0
0.12409
0.03309
0.39635
0.03583
0.40482
0.70551
0.78576
0.47447
0.45075
0.07625
0.02504
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01164
0.02741
0.2343
0.08804
0.10154
0.08174
0.23572
0.35315
0.21495
0.19521
0.06648
0
0
0
0
0
0
0
0
0
0
0
0
0
0.03735
0.05643
0.06893
0.09755
0.16521
0.09264
0.09926
0.11298
0.12403
0.09744
0.07183
0
0
0
0
0
0
0
0
0
0
0
0
0
0.13718
0.4215
0.63187
0.77428
0.52799
0.87721
0.77656
0.06461
0.19848
0.26738
0.05774
0
0
0
0
0
0
0
0
0
0
0
0
0
0.10207
0.06698
0.11744
0.05813
0.1818
0.17326
0.20439
0.15589
0.14792
0.09883
0.05285
0
0
0
0
0
0
0
0
0
0
0
0
0.00073
0.13768
0.31284
0.62305
0.74727
0.85073
0.87894
0.84569
0.75171
0.56782
0.31982
0.07381
0
0
0
0
0
0
0
0
0
0
0
0
0.00245
0.17807
0.41683
0.62178
0.74548
0.82558
0.84503
0.8105
0.71786
0.57241
0.3732
0.1423
0
0
0
0
0
0
0
0
0
0
0
0
0.00199
0.10258
0.25567
0.35992
0.06403
0.11218
0.07982
0.24953
0.11074
0.10134
0.06598
0.04386
0
0
0
0
0
0
0
0
0
0
0
0
0
0.01509
0.02125
0.054
0.11414
0.06696
0.41541
0.20761
0.04776
0.17604
0.13324
0.13599
0
0
0
0
0
0
0
0
0
0
0
0
0.0045
0.12453
0.14522
0.57307
0.71766
0.28492
0.55223
0.7734
0.70241
0.56417
0.36032
0.13328
0
0
0
0
0
0
0
0
0
0
0
0
0.00347
0.06022
0.04964
0.13625
0.29637
0.51233
0.66129
0.71755
0.32194
0.29986
0.13253
0.01348
0
0
0
0
0
0
0
0
0
0
0
0
0.00622
0.13245
0.41958
0.61744
0.74536
0.80562
0.72862
0.79345
0.72439
0.59678
0.38899
0.13662
0.00121
0
0
0
0
0
0
0
0
0
0
0
0.0096
0.19081
0.42444
0.57097
0.74776
0.80192
0.841
0.85489
0.71233
0.55535
0.3837
0.14307
0.00161
0
0
0
0
0
0
0
0
0
0
0
0.0112
0.11013
0.17044
0.4345
0.47891
0.17715
0.29877
0.46253
0.63679
0.58304
0.37383
0.13254
0.00203
0
0
0
0
0
0
0
0
0
0
0
0.0106
0.18258
0.39043
0.51638
0.32401
0.60503
0.7881
0.7794
0.28357
0.29715
0.18378
0.06891
0.00247
0
0
0
0
0
0
0
0
0
0
0
0.01369
0.10987
0.07145
0.27262
0.20643
0.65611
0.75119
0.78227
0.68835
0.57478
0.35925
0.10215
0.00293
0
0
0
0
0
0
0
0
0
0
0
0.01738
0.18214
0.40785
0.58059
0.71383
0.77822
0.81656
0.81427
0.68795
0.5684
0.36675
0.13332
0.00387
0
0
0
0
0
0
0
0
0
0
0
0.01613
0.1008
0.1874
0.33885
0.44818
0.54048
0.5473
0.75474
0.68763
0.55929
0.3537
0.1295
0.00337
0
0
0
0
0
0
0
0
0
0
0
0.01169
0.0828
0.1227
0.28723
0.36408
0.46212
0.43703
0.4336
0.56078
0.30842
0.27754
0.06191
0
0
0
0
0
0
0
0
0
0
0
0
0.02088
0.1255
0.30796
0.58471
0.67913
0.77943
0.81434
0.80772
0.68519
0.54825
0.26324
0.12682
0.00244
0
0
0
0
0
0
0
0
0
0
0
0.01828
0.18713
0.3372
0.57749
0.7356
0.80512
0.83641
0.81955
0.68542
0.55298
0.23094
0.06434
0.00802
0
0
0
0
0
0
0
0
0
0
0
0.02141
0.12441
0.17586
0.55435
0.70304
0.72422
0.77619
0.78087
0.66967
0.55131
0.36356
0.05755
0.008
0
0
0
0
0
0
0
0
0
0
0
0.01605
0.04615
0.06982
0.0628
0.10143
0.23131
0.32283
0.53309
0.69309
0.5141
0.34596
0.12493
0.00974
0
0
0
0
0
0
0
0
0
0
0
0.00613
0.02434
0.05756
0.04083
0.06887
0.07029
0.06405
0.06944
0.07565
0.16195
0.03118
0.02623
0.01037
0
0
0
0
0
0
0
0
0
0
0
0.02969
0.19388
0.40528
0.44718
0.53523
0.78932
0.81867
0.73917
0.62863
0.36024
0.21889
0.10314
0.01029
0
0
0
0
0
0
0
0
0
0
0
0.01229
0.1569
0.10343
0.19717
0.20443
0.1895
0.07371
0.33445
0.30638
0.13069
0.10157
0.09284
0
0
0
0
0
0
0
0
0
0
0
0
0.03236
0.14349
0.3993
0.48432
0.52847
0.75105
0.43887
0.4619
0.31085
0.04524
0.21065
0.07283
0.01204
0
0
0
0
0
0
0
0
0
0
0
0.02074
0.05404
0.06071
0.15529
0.12924
0.19484
0.1366
0.12041
0.04754
0.06542
0.17604
0.05814
0.00908
0
0
0
0
0
0
0
0
0
0
0
0.03561
0.21199
0.43993
0.61693
0.74107
0.78737
0.71335
0.52518
0.65671
0.33115
0.3204
0.09737
0.01297
0
0
0
0
0
0
0
0
0
0
0
0.03688
0.09438
0.06517
0.20601
0.04294
0.04877
0.05015
0.09941
0.06229
0.07617
0.04794
0.02401
0.00045
0
0
0
0
0
0
0
0
0
0
0
0.00664
0.02209
0.16433
0.27444
0.74556
0.69728
0.78638
0.62235
0.4089
0.34097
0.24121
0.08749
0.01387
0
0
0
0
0
0
0
0
0
0
0
0.03823
0.1436
0.14057
0.31982
0.47913
0.62027
0.77722
0.79262
0.68667
0.5515
0.35373
0.13253
0.01619
0
0
0
0
0
0
0
0
0
0
0
0.03865
0.20791
0.36482
0.53081
0.67503
0.76937
0.82743
0.79068
0.66847
0.56528
0.35243
0.1312
0.01558
0
0
0
0
0
0
0
0
0
0
0
0.04363
0.17815
0.24193
0.35934
0.69147
0.7728
0.74326
0.63583
0.5289
0.30688
0.22587
0.08513
0.01746
0
0
0
0
0
0
0
0
0
0
0
0.04022
0.20816
0.41469
0.56988
0.68847
0.75699
0.79306
0.25645
0.22317
0.08412
0.14379
0.07587
0.0079
0
0
0
0
0
0
0
0
0
0
0
0.04593
0.08832
0.41939
0.5228
0.63657
0.78081
0.45336
0.73321
0.66196
0.52064
0.17075
0.08512
0.00011
0
0
0
0
0
0
0
0
0
0
0
0.04435
0.20384
0.43206
0.60816
0.73958
0.73498
0.75385
0.75413
0.67275
0.55219
0.35379
0.13311
0.01773
0
0
0
0
0
0
0
0
0
0
0
0.03594
0.22306
0.44371
0.60937
0.74032
0.79598
0.82254
0.80136
0.69264
0.54476
0.33354
0.1336
0.0151
0
0
0
0
0
0
0
0
0
0
0
0.0126
0.02045
0.12212
0.55056
0.54399
0.56203
0.5831
0.78695
0.70551
0.54414
0.35337
0.13236
0.01884
0
0
0
0
0
0
0
0
0
0
0
0.04138
0.21339
0.42507
0.59065
0.72154
0.7798
0.81289
0.75712
0.66343
0.51498
0.32329
0.11969
0.02091
0
0
0
0
0
0
0
0
0
0
0
0.04892
0.20294
0.39045
0.56346
0.69424
0.74982
0.75927
0.70729
0.63135
0.49576
0.3298
0.12816
0.02012
0
0
0
0
0
0
0
0
0
0
0
0.04773
0.21121
0.4123
0.56508
0.69062
0.76705
0.78669
0.75199
0.68072
0.52713
0.35037
0.13307
0.01991
0
0
0
0
0
0
0
0
0
0
0
0.05033
0.16967
0.34237
0.50872
0.67002
0.65768
0.75955
0.74082
0.65087
0.52524
0.15723
0.11026
0.02438
0
0
0
0
0
0
0
0
0
0
0
0.04358
0.20746
0.40486
0.55951
0.66806
0.67117
0.65616
0.67864
0.55365
0.36284
0.25378
0.06619
0.00074
0
0
0
0
0
0
0
0
0
0
0
0.04606
0.21293
0.40717
0.5621
0.68131
0.74951
0.77104
0.74801
0.65761
0.509
0.31773
0.1327
0.00993
0
0
0
0
0
0
0
0
0
0
0
0.03731
0.20552
0.41294
0.56171
0.60914
0.64313
0.78455
0.51583
0.61883
0.38867
0.25445
0.09081
0.02136
0
0
0
0
0
0
0
0
0
0
0
0.04125
0.06936
0.20522
0.38484
0.69943
0.56026
0.6137
0.19833
0.60348
0.43906
0.32714
0.13356
0.0259
0
0
0
0
0
0
0
0
0
0
0
0.04996
0.20961
0.41732
0.43354
0.52566
0.66235
0.70364
0.6515
0.39331
0.33012
0.16039
0.02734
0.02076
0
0
0
0
0
0
0
0
0
0
0
0.03602
0.03511
0.05193
0.42558
0.73974
0.7492
0.74952
0.5644
0.68526
0.5303
0.27717
0.13791
0.0234
0
0
0
0
0
0
0
0
0
0
0
0.03973
0.20444
0.43337
0.58223
0.62446
0.79308
0.71855
0.6728
0.65139
0.50316
0.28922
0.06948
0.02942
0
0
0
0
0
0
0
0
0
0
0
0.01523
0.02656
0.14512
0.52062
0.18345
0.33326
0.81159
0.64646
0.17327
0.05889
0.02156
0.01306
0.01795
0
0
0
0
0
0
0
0
0
0
0.00122
0.0426
0.23016
0.4456
0.62012
0.73016
0.7675
0.56447
0.76607
0.66263
0.52676
0.34335
0.13612
0.02554
0
0
0
0
0
0
0
0
0
0
0
0.00548
0.02132
0.08166
0.12794
0.15708
0.27021
0.36579
0.42874
0.31968
0.25103
0.19083
0.08505
0.03362
0
0
0
0
0
0
0
0
0
0
0.00207
0.05224
0.22038
0.3669
0.24066
0.07129
0.67271
0.27948
0.3897
0.22683
0.06897
0.05322
0.07443
0.00685
0
0
0
0
0
0
0
0
0
0
0.00204
0.05646
0.11534
0.21241
0.19654
0.1018
0.15841
0.64239
0.56485
0.39536
0.17171
0.09348
0.05665
0.00116
0
0
0
0
0
0
0
0
0
0
0.00251
0.06672
0.22468
0.41648
0.57495
0.67941
0.75693
0.77482
0.74016
0.65382
0.51692
0.32366
0.13829
0.02601
0
0
0
0
0
0
0
0
0
0
0.00598
0.04917
0.22539
0.42597
0.57842
0.66741
0.744
0.77905
0.75048
0.67835
0.53664
0.34745
0.13787
0.02984
0
0
0
0
0
0
0
0
0
0
0.00649
0.04947
0.22292
0.41739
0.57673
0.67897
0.74672
0.7596
0.71493
0.64841
0.52194
0.33745
0.13538
0.02984
0
0
0
0
0
0
0
0
0
0
0.00642
0.04961
0.21976
0.40882
0.56262
0.66432
0.73143
0.75611
0.7208
0.64165
0.5123
0.33334
0.13634
0.02794
0
0
0
0
0
0
0
0
0
0
0.00749
0.04996
0.21802
0.40986
0.56374
0.67512
0.74746
0.76825
0.73981
0.64764
0.51287
0.33268
0.13618
0.03233
0
0
0
0
0
0
0
0
0
0
0.00799
0.05102
0.21386
0.40224
0.55644
0.66831
0.72932
0.74699
0.71895
0.64109
0.50643
0.32853
0.13428
0.03167
0
0
0
0
0
0
0
0
0
0
0.00798
0.05148
0.21225
0.39433
0.54291
0.65558
0.71205
0.75776
0.72342
0.64
0.48605
0.32348
0.13776
0.03775
0
0
0
0
0
0
0
0
0
0
0.00791
0.06846
0.18724
0.37413
0.52355
0.62391
0.64411
0.7081
0.71034
0.61835
0.43958
0.31093
0.13113
0.02844
0
0
0
0
0
0
0
0
0
0
0.0086
0.04657
0.20312
0.37129
0.44525
0.64803
0.4655
0.68687
0.52822
0.32726
0.1627
0.04635
0.13328
0.00236
0
0
0
0
0
0
0
0
0
0
0.0016
0.02461
0.15925
0.36683
0.5249
0.68781
0.76413
0.78282
0.7486
0.65848
0.52234
0.3344
0.13815
0.03345
0
0
0
0
0
0
0
0
0
0
0.00922
0.04999
0.21696
0.4188
0.59099
0.70505
0.77584
0.79692
0.75709
0.66493
0.48887
0.29519
0.13818
0.03625
0
0
0
0
0
0
0
0
0
0
0.00159
0.05856
0.1737
0.29616
0.55
0.67077
0.71023
0.78132
0.7456
0.65491
0.51453
0.33446
0.14025
0.03468
0
0
0
0
0
0
0
0
0
0
0.0104
0.04843
0.22104
0.41794
0.57333
0.69215
0.76222
0.78961
0.75689
0.66671
0.52443
0.34208
0.14219
0.03386
0
0
0
0
0
0
0
0
0
0
0.01023
0.06475
0.21521
0.40408
0.5633
0.67011
0.7411
0.75671
0.72544
0.63953
0.51263
0.33388
0.1419
0.03462
0
0
0
0
0
0
0
0
0
0
0.01075
0.0571
0.21428
0.39656
0.5551
0.6757
0.74927
0.67695
0.75061
0.64527
0.51224
0.34053
0.141
0.03338
0
0
0
0
0
0
0
0
0
0
0.00286
0.05231
0.09541
0.3333
0.54601
0.66056
0.7232
0.76577
0.72571
0.63229
0.50246
0.32564
0.1403
0.0419
0
0
0
0
0
0
0
0
0
0
0.01019
0.05033
0.20118
0.38245
0.51483
0.61766
0.54008
0.68866
0.70191
0.60088
0.49035
0.30243
0.10727
0.01929
0
0
0
0
0
0
0
0
0
0
0.01139
0.05965
0.20792
0.38534
0.52909
0.63198
0.69499
0.70631
0.65045
0.59474
0.47804
0.31645
0.1393
0.03801
0
0
0
0
0
0
0
0
0
0
0.01133
0.05158
0.18479
0.31736
0.37328
0.05472
0.0878
0.0513
0.04854
0.0425
0.05328
0.03177
0.14594
0.03798
0
0
0
0
0
0
0
0
0
0
0.01199
0.04655
0.21617
0.41313
0.56827
0.68406
0.74113
0.72403
0.68961
0.62191
0.49876
0.3351
0.14163
0.03181
0
0
0
0
0
0
0
0
0
0
0.01201
0.05511
0.21104
0.39804
0.52584
0.64379
0.69317
0.7131
0.69131
0.61354
0.48763
0.32449
0.12291
0.0379
0
0
0
0
0
0
0
0
0
0
0.00724
0.07123
0.05611
0.39032
0.52376
0.61348
0.65159
0.68549
0.64368
0.1782
0.46188
0.35053
0.1305
0.04158
0
0
0
0
0
0
0
0
0
0
0.00478
0.03656
0.02241
0.05274
0.03868
0.06679
0.17343
0.58968
0.73033
0.62492
0.52044
0.34158
0.15023
0.04824
0
0
0
0
0
0
0
0
0
0
0.01275
0.04046
0.21622
0.40768
0.55099
0.66778
0.72652
0.73762
0.68546
0.64545
0.51907
0.34851
0.15136
0.03565
0
0
0
0
0
0
0
0
0
0
0.01276
0.06026
0.20284
0.35704
0.49738
0.64311
0.70264
0.72354
0.68643
0.63342
0.52022
0.32272
0.14235
0.03286
0
0
0
0
0
0
0
0
0
0
0.01192
0.04496
0.20902
0.39596
0.55043
0.65854
0.70494
0.72292
0.70458
0.63184
0.49724
0.33266
0.1329
0.04793
0
0
0
0
0
0
0
0
0
0
0.01182
0.04485
0.21747
0.42217
0.59255
0.71299
0.76463
0.77572
0.75189
0.65322
0.52469
0.34559
0.15185
0.03478
0
0
0
0
0
0
0
0
0
0
0.01256
0.04585
0.21447
0.4125
0.57447
0.67982
0.73052
0.73286
0.69348
0.61353
0.49749
0.33424
0.14921
0.03526
0
0
0
0
0
0
0
0
0
0
0.00484
0.0483
0.09292
0.24906
0.39866
0.61357
0.69535
0.7132
0.70327
0.62089
0.50602
0.33474
0.1486
0.03593
0.00008
0
0
0
0
0
0
0
0
0
0.01265
0.05055
0.20529
0.38833
0.52905
0.62257
0.68166
0.70515
0.69029
0.61984
0.50352
0.32216
0.15317
0.03926
0
0
0
0
0
0
0
0
0
0
0.00582
0.06784
0.19985
0.38211
0.43386
0.50526
0.70137
0.71421
0.69866
0.54065
0.40024
0.27673
0.13103
0.05124
0
0
0
0
0
0
0
0
0
0
0.01193
0.06934
0.20085
0.38856
0.54585
0.66295
0.70297
0.69256
0.64015
0.49645
0.19036
0.07306
0.09827
0.00996
0
0
0
0
0
0
0
0
